Date,Target_House_Index_diff1,Recession,Hot_Market,Unemployment_Rate_L1,Unemployment_Rate_L2,Unemployment_Rate_L3,Unemployment_Rate_L4,CPI_diff1_L1,CPI_diff1_L2,CPI_diff1_L3,CPI_diff1_L4,Poverty_Rate_diff1_L1,Poverty_Rate_diff1_L2,Poverty_Rate_diff1_L3,Poverty_Rate_diff1_L4,Median_Household_Income_diff1_L1,Median_Household_Income_diff1_L2,Median_Household_Income_diff1_L3,Median_Household_Income_diff1_L4,Interest_Rate_diff1_L1,Interest_Rate_diff1_L2,Interest_Rate_diff1_L3,Interest_Rate_diff1_L4,Mortgage_Rate_diff1_L1,Mortgage_Rate_diff1_L2,Mortgage_Rate_diff1_L3,Mortgage_Rate_diff1_L4,Population_diff2_L1,Population_diff2_L2,Population_diff2_L3,Population_diff2_L4,GDP_diff3_L1,GDP_diff3_L2,GDP_diff3_L3,GDP_diff3_L4
2017-04-01,7.099999999999994,0,0,5.2,5.0,5.3,4.6,0.7439999999999998,-0.554000000000002,0.521000000000015,2.977000000000004,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,2770.0,2770.0,2770.0,2770.0,0.25,0.010000000000000009,0.020000000000000018,0.02999999999999997,0.6800000000000002,0.03000000000000025,-0.16500000000000004,-0.26750000000000007,31.21600000000035,29.657000000000153,28.097999999999956,28.097999999999956,568.3819999999978,563.4459999999999,457.5020000000004,310.07600000000093
2017-07-01,1.1400000000000432,0,0,4.4,5.2,5.0,5.3,0.9735000000000014,0.7439999999999998,-0.554000000000002,0.521000000000015,-0.125,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,857.5,2770.0,2770.0,2770.0,0.25,0.25,0.010000000000000009,0.020000000000000018,-0.10500000000000043,0.6800000000000002,0.03000000000000025,-0.16500000000000004,31.21599999999944,31.21600000000035,29.657000000000153,28.097999999999956,546.0040000000008,568.3819999999978,563.4459999999999,457.5020000000004
2017-10-01,1.2099999999999795,0,0,5.2,4.4,5.2,5.0,0.04949999999999477,0.9735000000000014,0.7439999999999998,-0.554000000000002,-0.125,-0.125,-0.09999999999999964,-0.09999999999999964,857.5,857.5,2770.0,2770.0,0.2499999999999999,0.25,0.25,0.010000000000000009,-0.07750000000000012,-0.10500000000000043,0.6800000000000002,0.03000000000000025,31.21599999999944,31.21599999999944,31.21600000000035,29.657000000000153,603.2160000000003,546.0040000000008,568.3819999999978,563.4459999999999
2018-01-01,1.9800000000000182,0,0,4.8,5.2,4.4,5.2,2.3259999999999934,0.04949999999999477,0.9735000000000014,0.7439999999999998,-0.125,-0.125,-0.125,-0.09999999999999964,857.5,857.5,857.5,2770.0,0.0,0.2499999999999999,0.25,0.25,-0.07249999999999979,-0.07750000000000012,-0.10500000000000043,0.6800000000000002,25.238250000000335,31.21599999999944,31.21599999999944,31.21600000000035,757.0040000000008,603.2160000000003,546.0040000000008,568.3819999999978
2018-04-01,2.5600000000000023,0,0,5.1,4.8,5.2,4.4,2.375,2.3259999999999934,0.04949999999999477,0.9735000000000014,-0.125,-0.125,-0.125,-0.125,857.5,857.5,857.5,857.5,0.26,0.0,0.2499999999999999,0.25,0.13750000000000062,-0.07249999999999979,-0.07750000000000012,-0.10500000000000043,19.26049999999941,25.238250000000335,31.21599999999944,31.21599999999944,889.9099999999999,757.0040000000008,603.2160000000003,546.0040000000008
2018-07-01,2.7099999999999795,0,0,4.2,5.1,4.8,5.2,0.6790000000000305,2.375,2.3259999999999934,0.04949999999999477,-0.32500000000000107,-0.125,-0.125,-0.125,1800.0,857.5,857.5,857.5,0.28,0.26,0.0,0.2499999999999999,0.4349999999999996,0.13750000000000062,-0.07249999999999979,-0.07750000000000012,19.26049999999941,19.26049999999941,25.238250000000335,31.21599999999944,888.3169999999991,889.9099999999999,757.0040000000008,603.2160000000003
2018-10-01,-0.09000000000003183,0,0,4.9,4.2,5.1,4.8,1.117999999999995,0.6790000000000305,2.375,2.3259999999999934,-0.3249999999999993,-0.32500000000000107,-0.125,-0.125,1800.0,1800.0,857.5,857.5,0.21999999999999997,0.28,0.26,0.0,0.05999999999999961,0.4349999999999996,0.13750000000000062,-0.07249999999999979,19.26050000000032,19.26049999999941,19.26049999999941,25.238250000000335,761.6419999999998,888.3169999999991,889.9099999999999,757.0040000000008
2019-01-01,2.930000000000007,0,0,4.3,4.9,4.2,5.1,0.07200000000000273,1.117999999999995,0.6790000000000305,2.375,-0.32500000000000107,-0.3249999999999993,-0.32500000000000107,-0.125,1800.0,1800.0,1800.0,857.5,0.28,0.21999999999999997,0.28,0.26,0.3025000000000002,0.05999999999999961,0.4349999999999996,0.13750000000000062,19.915750000000116,19.26050000000032,19.26049999999941,19.26049999999941,589.3139999999985,761.6419999999998,888.3169999999991,889.9099999999999
2019-04-01,4.610000000000014,0,0,5.3,4.3,4.9,4.2,0.21599999999995134,0.07200000000000273,1.117999999999995,0.6790000000000305,-0.3249999999999993,-0.32500000000000107,-0.3249999999999993,-0.32500000000000107,1800.0,1800.0,1800.0,1800.0,0.20999999999999996,0.28,0.21999999999999997,0.28,-0.36599999999999966,0.3025000000000002,0.05999999999999961,0.4349999999999996,20.570999999999913,19.915750000000116,19.26050000000032,19.26049999999941,530.6879999999983,589.3139999999985,761.6419999999998,888.3169999999991
2019-07-01,2.740000000000009,0,0,3.8,5.3,4.3,4.9,2.8080000000000496,0.21599999999995134,0.07200000000000273,1.117999999999995,0.25,-0.3249999999999993,-0.32500000000000107,-0.3249999999999993,-1725.0,1800.0,1800.0,1800.0,0.020000000000000018,0.20999999999999996,0.28,0.21999999999999997,-0.32150000000000034,-0.36599999999999966,0.3025000000000002,0.05999999999999961,20.570999999999913,20.570999999999913,19.915750000000116,19.26050000000032,599.2079999999987,530.6879999999983,589.3139999999985,761.6419999999998
2019-10-01,2.1399999999999864,1,0,4.7,3.8,5.3,4.3,0.057999999999992724,2.8080000000000496,0.21599999999995134,0.07200000000000273,0.25,0.25,-0.3249999999999993,-0.32500000000000107,-1725.0,-1725.0,1800.0,1800.0,-0.020000000000000018,0.020000000000000018,0.20999999999999996,0.28,-0.37749999999999995,-0.32150000000000034,-0.36599999999999966,0.3025000000000002,20.570999999999913,20.570999999999913,20.570999999999913,19.915750000000116,799.3040000000001,599.2079999999987,530.6879999999983,589.3139999999985
2020-01-01,3.0200000000000387,1,0,4.1,4.7,3.8,5.3,0.09299999999996089,0.057999999999992724,2.8080000000000496,0.21599999999995134,0.25,0.25,0.25,-0.3249999999999993,-1725.0,-1725.0,-1725.0,1800.0,-0.5699999999999998,-0.020000000000000018,0.020000000000000018,0.20999999999999996,-0.07699999999999996,-0.37749999999999995,-0.32150000000000034,-0.36599999999999966,1.0407500000001164,20.570999999999913,20.570999999999913,20.570999999999913,821.617000000002,799.3040000000001,599.2079999999987,530.6879999999983
2020-04-01,2.9399999999999977,1,0,4.3,4.1,4.7,3.8,1.170000000000016,0.09299999999996089,0.057999999999992724,2.8080000000000496,0.25,0.25,0.25,0.25,-1725.0,-1725.0,-1725.0,-1725.0,-0.28,-0.5699999999999998,-0.020000000000000018,0.020000000000000018,-0.06400000000000006,-0.07699999999999996,-0.37749999999999995,-0.32150000000000034,-18.48949999999968,1.0407500000001164,20.570999999999913,20.570999999999913,329.71900000000096,821.617000000002,799.3040000000001,599.2079999999987
2020-07-01,4.3799999999999955,0,1,9.4,4.3,4.1,4.7,-0.8739999999999668,1.170000000000016,0.09299999999996089,0.057999999999992724,0.025000000000000355,0.25,0.25,0.25,-425.0,-1725.0,-1725.0,-1725.0,-1.5,-0.28,-0.5699999999999998,-0.020000000000000018,-0.31800000000000006,-0.06400000000000006,-0.07699999999999996,-0.37749999999999995,-18.48949999999968,-18.48949999999968,1.0407500000001164,20.570999999999913,-1781.726999999999,329.71900000000096,821.617000000002,799.3040000000001
2020-10-01,5.430000000000007,0,0,9.5,9.4,4.3,4.1,1.7279999999999518,-0.8739999999999668,1.170000000000016,0.09299999999996089,0.025000000000000355,0.025000000000000355,0.25,0.25,-425.0,-425.0,-1725.0,-1725.0,0.039999999999999994,-1.5,-0.28,-0.5699999999999998,-0.29000000000000004,-0.31800000000000006,-0.06400000000000006,-0.07699999999999996,-18.48949999999968,-18.48949999999968,-18.48949999999968,1.0407500000001164,-248.66600000000108,-1781.726999999999,329.71900000000096,821.617000000002
2021-01-01,6.009999999999991,0,1,8.5,9.5,9.4,4.3,1.4570000000000505,1.7279999999999518,-0.8739999999999668,1.170000000000016,0.02499999999999858,0.025000000000000355,0.025000000000000355,0.25,-425.0,-425.0,-425.0,-1725.0,0.0,0.039999999999999994,-1.5,-0.28,-0.18199999999999994,-0.29000000000000004,-0.31800000000000006,-0.06400000000000006,-9.554000000000087,-18.48949999999968,-18.48949999999968,-18.48949999999968,341.1100000000006,-248.66600000000108,-1781.726999999999,329.71900000000096
2021-04-01,13.939999999999998,0,1,7.5,8.5,9.5,9.4,1.7909999999999968,1.4570000000000505,1.7279999999999518,-0.8739999999999668,0.025000000000000355,0.02499999999999858,0.025000000000000355,0.025000000000000355,-425.0,-425.0,-425.0,-425.0,0.0,0.0,0.039999999999999994,-1.5,-0.0990000000000002,-0.18199999999999994,-0.29000000000000004,-0.31800000000000006,-0.6185000000004948,-9.554000000000087,-18.48949999999968,-18.48949999999968,2721.349000000002,341.1100000000006,-248.66600000000108,-1781.726999999999
2021-07-01,11.45999999999998,0,1,7.0,7.5,8.5,9.5,3.5494999999999663,1.7909999999999968,1.4570000000000505,1.7279999999999518,-0.025000000000000355,0.025000000000000355,0.02499999999999858,0.025000000000000355,1050.0,-425.0,-425.0,-425.0,-0.01999999999999999,0.0,0.0,0.039999999999999994,0.3250000000000002,-0.0990000000000002,-0.18199999999999994,-0.29000000000000004,-0.6184999999995853,-0.6185000000004948,-9.554000000000087,-18.48949999999968,1684.3100000000013,2721.349000000002,341.1100000000006,-248.66600000000108
2021-10-01,6.590000000000032,0,1,7.3,7.0,7.5,8.5,5.014499999999998,3.5494999999999663,1.7909999999999968,1.4570000000000505,-0.02499999999999858,-0.025000000000000355,0.025000000000000355,0.02499999999999858,1050.0,1050.0,-425.0,-425.0,0.03,-0.01999999999999999,0.0,0.0,-0.19200000000000017,0.3250000000000002,-0.0990000000000002,-0.18199999999999994,-0.6184999999995853,-0.6184999999995853,-0.6185000000004948,-9.554000000000087,1853.224000000002,1684.3100000000013,2721.349000000002,341.1100000000006
2022-01-01,8.909999999999968,0,0,5.4,7.3,7.0,7.5,3.4875000000000114,5.014499999999998,3.5494999999999663,1.7909999999999968,-0.025000000000000355,-0.02499999999999858,-0.025000000000000355,0.025000000000000355,1050.0,1050.0,1050.0,-425.0,-0.020000000000000004,0.03,-0.01999999999999999,0.0,0.1995,-0.19200000000000017,0.3250000000000002,-0.0990000000000002,7.333749999999782,-0.6184999999995853,-0.6184999999995853,-0.6185000000004948,2120.244999999999,1853.224000000002,1684.3100000000013,2721.349000000002
2022-04-01,16.53000000000003,0,1,5.0,5.4,7.3,7.0,4.091499999999996,3.4875000000000114,5.014499999999998,3.5494999999999663,-0.025000000000000355,-0.025000000000000355,-0.02499999999999858,-0.025000000000000355,1050.0,1050.0,1050.0,1050.0,0.0,-0.020000000000000004,0.03,-0.01999999999999999,0.3775000000000004,0.1995,-0.19200000000000017,0.3250000000000002,15.286000000000058,7.333749999999782,-0.6184999999995853,-0.6184999999995853,1846.630000000001,2120.244999999999,1853.224000000002,1684.3100000000013
2022-07-01,-1.490000000000009,0,1,3.5,5.0,5.4,7.3,7.714999999999975,4.091499999999996,3.4875000000000114,5.014499999999998,-0.09999999999999964,-0.025000000000000355,-0.025000000000000355,-0.02499999999999858,1325.0,1050.0,1050.0,1050.0,0.25,0.0,-0.020000000000000004,0.03,1.5374999999999996,0.3775000000000004,0.1995,-0.19200000000000017,15.286000000000058,15.286000000000058,7.333749999999782,-0.6184999999995853,1883.7999999999993,1846.630000000001,2120.244999999999,1853.224000000002
2022-10-01,-4.350000000000023,0,0,3.9,3.5,5.0,5.4,5.54400000000004,7.714999999999975,4.091499999999996,3.4875000000000114,-0.09999999999999964,-0.09999999999999964,-0.025000000000000355,-0.025000000000000355,1325.0,1325.0,1050.0,1050.0,1.3499999999999999,0.25,0.0,-0.020000000000000004,0.4299999999999997,1.5374999999999996,0.3775000000000004,0.1995,15.286000000000058,15.286000000000058,15.286000000000058,7.333749999999782,1494.9729999999981,1883.7999999999993,1846.630000000001,2120.244999999999
2023-01-01,1.160000000000025,0,0,3.5,3.9,3.5,5.0,-0.2605000000000359,5.54400000000004,7.714999999999975,4.091499999999996,-0.10000000000000142,-0.09999999999999964,-0.09999999999999964,-0.025000000000000355,1325.0,1325.0,1325.0,1050.0,1.4000000000000001,1.3499999999999999,0.25,0.0,1.4875000000000007,0.4299999999999997,1.5374999999999996,0.3775000000000004,21.660750000000007,15.286000000000058,15.286000000000058,15.286000000000058,1518.7859999999964,1494.9729999999981,1883.7999999999993,1846.630000000001
2023-04-01,12.240000000000009,0,0,3.6,3.5,3.9,3.5,-0.527499999999975,-0.2605000000000359,5.54400000000004,7.714999999999975,-0.09999999999999964,-0.10000000000000142,-0.09999999999999964,-0.09999999999999964,1325.0,1325.0,1325.0,1325.0,1.25,1.4000000000000001,1.3499999999999999,0.25,-0.6275000000000004,1.4875000000000007,0.4299999999999997,1.5374999999999996,28.035499999999956,21.660750000000007,15.286000000000058,15.286000000000058,1358.5679999999993,1518.7859999999964,1494.9729999999981,1883.7999999999993
2023-07-01,3.009999999999991,0,1,2.6,3.6,3.5,3.9,5.1229999999999905,-0.527499999999975,-0.2605000000000359,5.54400000000004,0.0,-0.09999999999999964,-0.10000000000000142,-0.09999999999999964,0.0,1325.0,1325.0,1325.0,0.5,1.25,1.4000000000000001,1.3499999999999999,0.0699999999999994,-0.6275000000000004,1.4875000000000007,0.4299999999999997,28.035499999999956,28.035499999999956,21.660750000000007,15.286000000000058,1181.804,1358.5679999999993,1518.7859999999964,1494.9729999999981
2023-10-01,-1.6800000000000068,0,0,3.4,2.6,3.6,3.5,1.0010000000000332,5.1229999999999905,-0.527499999999975,-0.2605000000000359,0.0,0.0,-0.09999999999999964,-0.10000000000000142,0.0,0.0,1325.0,1325.0,0.29000000000000004,0.5,1.25,1.4000000000000001,0.4975000000000005,0.0699999999999994,-0.6275000000000004,1.4875000000000007,28.035499999999956,28.035499999999956,28.035499999999956,21.660750000000007,1233.420000000002,1181.804,1358.5679999999993,1518.7859999999964
2024-01-01,6.079999999999984,0,0,3.6,3.4,2.6,3.6,3.5634999999999764,1.0010000000000332,5.1229999999999905,-0.527499999999975,0.0,0.0,0.0,-0.09999999999999964,0.0,0.0,0.0,1325.0,0.20999999999999996,0.29000000000000004,0.5,1.25,0.7800000000000002,0.4975000000000005,0.0699999999999994,-0.6275000000000004,36.66975000000002,28.035499999999956,28.035499999999956,28.035499999999956,1132.6080000000002,1233.420000000002,1181.804,1358.5679999999993
2024-04-01,15.04000000000002,0,0,3.9,3.6,3.4,2.6,1.1245000000000118,3.5634999999999764,1.0010000000000332,5.1229999999999905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20999999999999996,0.29000000000000004,0.5,-0.9775,0.7800000000000002,0.4975000000000005,0.0699999999999994,45.30400000000009,36.66975000000002,28.035499999999956,28.035499999999956,1170.2540000000008,1132.6080000000002,1233.420000000002,1181.804
2024-07-01,2.349999999999966,0,0,3.4,3.9,3.6,3.4,4.426499999999976,1.1245000000000118,3.5634999999999764,1.0010000000000332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20999999999999996,0.29000000000000004,0.34999999999999964,-0.9775,0.7800000000000002,0.4975000000000005,45.30400000000009,45.30400000000009,36.66975000000002,28.035499999999956,1049.0169999999998,1170.2540000000008,1132.6080000000002,1233.420000000002
2024-10-01,-1.9799999999999613,0,0,4.6,3.4,3.9,3.6,2.0575000000000045,4.426499999999976,1.1245000000000118,3.5634999999999764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20999999999999996,-0.14499999999999957,0.34999999999999964,-0.9775,0.7800000000000002,45.30399999999918,45.30400000000009,45.30400000000009,36.66975000000002,1077.9470000000001,1049.0169999999998,1170.2540000000008,1132.6080000000002
